,ADA,AION,ALGO,ATOM,BAND,BAT,BCH,BNB,BNT,BTC,BTS,BTT,BUSD,CTXC,CVC,DASH,DATA,DENT,DOGE,ENJ,EOS,ETC,ETH,FTT,FUN,GTO,HBAR,ICX,IOST,IOTA,IOTX,LINK,LSK,LTC,MATIC,MITH,NANO,NEO,NULS,OMG,ONT,QTUM,RLC,STX,THETA,TRX,TUSD,VET,WAN,WAVES,WTC,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2020-04-22,0.03664,0.0664,0.1872,2.388,0.6467,0.1655,232.94,15.7104,0.1976,7125.14,0.01702,0.0002257,0.9987,0.0875,0.01903,80.8,0.04455,0.0001184,0.0019957,0.11295,2.6224,5.3867,182.7,2.718,0.001755,0.00495,0.03279,0.2372,0.003178,0.156,0.002394,3.6786,1.0243,41.8,0.01277,0.00355,0.5646,7.534,0.195,0.5777,0.4136,1.367,0.2956,0.0945,0.09174,0.01298,0.999,0.003898,0.1333,0.998,0.2884,0.05498,56.95,0.18804,2.337,45.53,0.00422,0.1711
2020-04-23,0.04088,0.0709,0.1952,2.427,0.6201,0.1674,237.4,16.034,0.2074,7482.39,0.0174,0.0002316,0.9991,0.0889,0.0197,81.26,0.04416,0.0001171,0.0020512,0.12095,2.6811,5.6028,185.51,2.779,0.001752,0.00509,0.03282,0.2497,0.003336,0.159,0.002423,3.7533,1.0313,42.98,0.01428,0.00354,0.5735,7.854,0.2031,0.5956,0.4257,1.389,0.3257,0.0994,0.10075,0.01361,0.9992,0.003952,0.1385,1.0074,0.2852,0.06208,59.27,0.1926,2.498,44.46,0.00433,0.1753
2020-04-24,0.04165,0.0856,0.209,2.748,0.7139,0.1768,237.9,15.9319,0.2121,7505.0,0.01749,0.0002396,0.9992,0.0898,0.02036,81.37,0.04627,0.0001207,0.0020832,0.13049,2.7068,5.5931,187.59,2.78,0.00189,0.00517,0.03308,0.265,0.003587,0.1677,0.00249,3.7735,1.0477,44.53,0.01468,0.0037,0.585,8.07,0.211,0.6169,0.4506,1.426,0.3169,0.1068,0.10163,0.01392,0.9992,0.004085,0.1525,1.0107,0.2918,0.06116,60.68,0.19325,2.7148,44.08,0.00465,0.1855
2020-04-25,0.04222,0.0824,0.2108,2.871,0.9548,0.1826,238.07,16.2283,0.2187,7538.67,0.01752,0.0002442,0.9991,0.0898,0.02072,85.78,0.04755,0.0001209,0.0021245,0.14889,2.7024,5.75,194.21,2.831,0.001901,0.00529,0.03319,0.2722,0.003527,0.17,0.002517,3.7865,1.0537,44.38,0.01505,0.00374,0.5863,8.428,0.2111,0.6316,0.4609,1.482,0.3381,0.1058,0.10681,0.01396,0.9992,0.004216,0.1599,1.0221,0.3004,0.06177,60.55,0.19418,2.8586,44.7,0.00479,0.1846
2020-04-26,0.04593,0.0818,0.2257,2.808,0.8527,0.184,246.36,16.3588,0.2036,7693.1,0.01806,0.0002493,0.9988,0.0898,0.02078,84.12,0.04732,0.0001243,0.0024076,0.14149,2.7375,6.2159,197.38,2.856,0.002,0.00532,0.03429,0.2989,0.003577,0.1764,0.002603,3.721,1.0688,44.52,0.01563,0.00384,0.6025,8.631,0.2118,0.6604,0.4932,1.532,0.336,0.1105,0.11209,0.01426,0.9987,0.00448,0.1593,1.0522,0.2958,0.06188,61.33,0.19618,2.7637,44.59,0.00507,0.1986
2020-04-27,0.04648,0.0853,0.2168,2.767,0.869,0.1811,242.75,16.4229,0.2008,7774.62,0.01793,0.0002414,0.9984,0.0902,0.0204,82.75,0.04816,0.0001242,0.0023456,0.13679,2.743,6.103,196.34,2.887,0.00194,0.00531,0.03394,0.2907,0.003538,0.174,0.002717,3.6383,1.1709,44.46,0.01544,0.00391,0.5925,8.426,0.2068,0.6585,0.4734,1.505,0.3294,0.1084,0.10775,0.01452,0.9984,0.004356,0.1558,1.055,0.2875,0.06719,62.36,0.19747,2.7419,44.46,0.00503,0.2066
2020-04-28,0.04679,0.0822,0.2154,2.793,0.8835,0.1835,241.14,16.34,0.206,7738.98,0.01859,0.0002489,0.9986,0.0892,0.02049,82.21,0.04838,0.0001227,0.002327,0.13898,2.7614,6.1423,196.24,2.886,0.001936,0.00531,0.03361,0.2839,0.00352,0.1738,0.002615,3.6413,1.2759,45.69,0.01571,0.0039,0.5978,8.457,0.2129,0.6682,0.4874,1.527,0.354,0.106,0.109,0.01528,0.9982,0.004287,0.1624,1.0534,0.2849,0.06855,62.07,0.21416,2.7432,44.62,0.00498,0.2041
2020-04-29,0.05146,0.0859,0.2302,2.929,0.8688,0.1938,257.77,17.3667,0.214,8778.57,0.02016,0.000267,0.9992,0.0913,0.02158,85.36,0.08067,0.0001286,0.0024912,0.14303,3.0059,6.7433,215.36,3.141,0.002074,0.00558,0.03508,0.299,0.003922,0.1859,0.002655,3.8879,1.2925,48.81,0.01642,0.00396,0.6347,9.207,0.2194,0.7687,0.517,1.633,0.3627,0.1097,0.11645,0.01624,0.9991,0.004766,0.1653,1.099,0.297,0.07216,66.32,0.22648,2.9353,47.07,0.00537,0.2132
2020-04-30,0.04752,0.0817,0.2093,2.734,1.0316,0.1836,250.05,16.9542,0.2047,8620.0,0.01938,0.0002566,0.9995,0.0894,0.02054,80.74,0.08069,0.0001223,0.002433,0.13668,2.822,6.4418,206.08,3.093,0.001956,0.00559,0.03529,0.2786,0.00366,0.1765,0.002562,3.7025,1.2095,46.33,0.01543,0.00377,0.6242,8.897,0.2199,0.7392,0.4886,1.536,0.3379,0.1031,0.12033,0.01519,0.9992,0.004353,0.1615,1.0552,0.2835,0.06756,62.28,0.21135,2.7526,44.76,0.00553,0.1982
2020-05-01,0.05091,0.0935,0.2139,2.828,1.2591,0.1874,254.79,17.466,0.2099,8826.96,0.02123,0.0002738,0.9997,0.0911,0.02301,82.95,0.07898,0.0001276,0.0024749,0.14096,2.8731,6.647,212.02,3.189,0.002077,0.00562,0.04224,0.2841,0.003791,0.1816,0.002598,3.7571,1.2292,47.07,0.01585,0.00393,0.6298,9.011,0.2268,0.7536,0.501,1.585,0.3424,0.1102,0.12735,0.01581,0.9996,0.004437,0.1643,1.0751,0.2927,0.0729,63.45,0.21786,2.7975,45.73,0.00595,0.2136
2020-05-02,0.0509,0.0922,0.2188,2.873,1.1342,0.1909,260.84,17.5333,0.2143,8972.05,0.02085,0.0002937,0.9991,0.093,0.02311,83.26,0.07434,0.0001358,0.002542,0.14384,2.9396,7.4719,213.9,3.198,0.002147,0.0057,0.04387,0.2906,0.003933,0.1915,0.002672,3.8182,1.2817,49.2,0.01691,0.00395,0.6393,9.225,0.2276,0.7511,0.5066,1.642,0.3438,0.111,0.13928,0.01635,0.999,0.004515,0.1665,1.0884,0.2991,0.07552,64.54,0.22369,2.8349,46.5,0.00621,0.2142
2020-05-03,0.04898,0.0867,0.2055,2.774,1.0921,0.1847,251.65,17.1071,0.2032,8894.16,0.02027,0.0002965,0.9991,0.0928,0.02166,81.07,0.06696,0.0001509,0.0025001,0.13582,2.8387,7.2077,209.86,3.152,0.002097,0.00548,0.03927,0.2738,0.003804,0.1827,0.002594,3.7092,1.2345,48.05,0.01711,0.00389,0.6467,9.069,0.2186,0.7266,0.4873,1.584,0.3231,0.1057,0.14434,0.01599,0.9989,0.004332,0.1616,1.0624,0.2938,0.073,62.37,0.21936,2.736,44.78,0.00606,0.2063
2020-05-04,0.04942,0.0941,0.2055,2.761,1.0643,0.1865,245.75,17.0074,0.1988,8871.96,0.02003,0.0002979,0.9987,0.0898,0.02139,79.54,0.07033,0.0001425,0.0024605,0.13653,2.7687,7.214,206.48,3.13,0.002053,0.00547,0.04164,0.2756,0.003754,0.183,0.002488,3.7499,1.2246,46.96,0.01697,0.00381,0.638,9.005,0.2159,0.7177,0.4804,1.558,0.3255,0.1041,0.14639,0.01623,0.9987,0.004444,0.156,1.06,0.2925,0.07332,61.06,0.21776,2.7766,44.02,0.0071,0.204
2020-05-05,0.04945,0.0901,0.2085,2.707,1.0174,0.1859,246.9,16.8886,0.1993,9021.83,0.02083,0.0002974,0.9995,0.091,0.02157,79.37,0.07723,0.0001394,0.0024738,0.14571,2.7706,7.1905,205.29,3.158,0.002135,0.0055,0.04005,0.2742,0.003699,0.1876,0.002653,3.6833,1.2182,46.54,0.01696,0.0039,0.6294,9.101,0.2191,0.7099,0.4754,1.547,0.317,0.1055,0.15591,0.0159,0.9995,0.004419,0.1568,1.0517,0.3015,0.07208,60.31,0.21688,2.7502,43.84,0.00826,0.2065
2020-05-06,0.04889,0.0855,0.1976,2.619,1.0765,0.1785,241.32,16.3743,0.195,9142.92,0.02006,0.0002855,0.999,0.0888,0.02114,77.11,0.07717,0.0001489,0.0024801,0.14136,2.6522,6.8379,198.97,3.019,0.002128,0.0052,0.03852,0.2613,0.00357,0.1776,0.002636,3.5872,1.2001,44.94,0.01704,0.00387,0.6118,9.148,0.218,0.682,0.4589,1.508,0.3072,0.0982,0.15461,0.01554,0.9992,0.00425,0.152,1.024,0.2869,0.06962,57.85,0.21158,2.6574,42.3,0.00706,0.2102
2020-05-07,0.05123,0.0857,0.204,2.725,1.0135,0.1847,251.9,17.0003,0.205,9986.4,0.02044,0.0002916,0.9986,0.0912,0.02192,78.76,0.07155,0.000161,0.0026627,0.14239,2.7572,7.09,212.0,3.176,0.002165,0.00522,0.0398,0.2801,0.003699,0.1848,0.002657,3.756,1.2078,47.37,0.0174,0.00375,0.6351,9.891,0.2185,0.7076,0.4798,1.588,0.3101,0.098,0.16445,0.01603,0.9986,0.00451,0.153,1.0444,0.2895,0.07207,64.6,0.21862,2.718,44.17,0.00709,0.3014
2020-05-08,0.05201,0.0923,0.2181,2.806,1.07,0.2279,260.3,17.1371,0.2078,9800.01,0.02042,0.0002908,0.9991,0.0911,0.023,81.8,0.07467,0.0001522,0.0026052,0.14369,2.7518,7.1445,211.31,3.107,0.002334,0.0053,0.03943,0.3018,0.003831,0.2027,0.002675,3.801,1.2402,47.69,0.0179,0.00395,0.7019,11.301,0.2298,0.7625,0.5155,1.657,0.3239,0.1108,0.16302,0.01627,0.9997,0.004783,0.1626,1.0551,0.2946,0.07252,63.39,0.21865,2.75,46.76,0.00702,0.3943
2020-05-09,0.05145,0.0894,0.2136,2.75,1.0189,0.2172,265.24,16.7751,0.2048,9539.4,0.02043,0.0002854,1.0001,0.0951,0.02255,79.59,0.0765,0.000149,0.0026075,0.14506,2.7516,7.0544,210.07,3.021,0.002447,0.00604,0.03922,0.2954,0.003734,0.1976,0.002755,4.015,1.1999,46.95,0.01722,0.0039,0.6556,10.994,0.2226,0.7409,0.4912,1.594,0.3913,0.1107,0.15758,0.01609,1.0003,0.004549,0.161,1.0406,0.2946,0.07141,63.05,0.21642,2.8106,45.0,0.00717,0.4226
2020-05-10,0.04755,0.0778,0.1919,2.514,0.8896,0.1957,232.56,15.3506,0.1882,8722.77,0.01837,0.0002547,0.9996,0.0803,0.01991,72.1,0.07199,0.0001375,0.0024602,0.14216,2.4434,6.1909,187.54,2.757,0.002153,0.00508,0.03438,0.2632,0.003352,0.1834,0.002501,3.7582,1.0821,42.06,0.01533,0.00352,0.6057,9.725,0.1979,0.675,0.4637,1.442,0.3326,0.0947,0.14191,0.01426,0.9996,0.004165,0.1434,0.9552,0.2648,0.06405,58.85,0.19702,2.5536,40.9,0.00688,0.3958
2020-05-11,0.04779,0.0757,0.1865,2.394,0.8012,0.1835,235.16,15.0811,0.1864,8561.52,0.01773,0.0002551,0.9994,0.0795,0.01962,69.73,0.07448,0.00014,0.0024125,0.14798,2.3978,6.0165,185.73,2.72,0.00235,0.00503,0.03378,0.2515,0.003268,0.1768,0.002466,3.5837,1.0451,41.51,0.01501,0.00355,0.5943,9.629,0.1901,0.6665,0.4504,1.401,0.321,0.0926,0.14692,0.01398,0.9996,0.004113,0.1394,0.931,0.257,0.06234,59.36,0.19254,2.426,39.68,0.00701,0.3439
2020-05-12,0.05043,0.0814,0.1933,2.486,1.0376,0.2072,233.23,15.7892,0.1895,8810.79,0.01817,0.0002641,0.9993,0.0819,0.0208,73.31,0.07534,0.0001459,0.0024606,0.16301,2.441,6.0888,189.76,2.808,0.002414,0.00527,0.03559,0.264,0.003396,0.1859,0.002594,3.6943,1.0858,42.18,0.01727,0.00355,0.6263,10.001,0.2048,0.7172,0.4638,1.468,0.3717,0.0978,0.17894,0.01455,0.9994,0.004243,0.145,1.0699,0.2565,0.07017,61.5,0.19711,2.5103,42.21,0.00762,0.3556
2020-05-13,0.05147,0.0852,0.1954,2.54,1.0669,0.2024,239.41,16.2164,0.196,9309.37,0.01903,0.0002744,0.999,0.0825,0.02097,73.81,0.0726,0.0001509,0.0025245,0.1613,2.5245,6.2145,199.58,2.914,0.002466,0.00565,0.03564,0.2712,0.003544,0.1923,0.0027,3.7655,1.1551,43.18,0.0203,0.00357,0.6973,10.285,0.215,0.7635,0.4665,1.49,0.3986,0.1075,0.17177,0.01501,0.9988,0.004459,0.1576,1.06,0.2712,0.06977,65.0,0.20177,2.5696,42.89,0.00942,0.3475
2020-05-14,0.05098,0.082,0.197,2.528,1.029,0.2003,242.61,16.3777,0.2024,9791.98,0.0191,0.000273,0.9997,0.0818,0.02074,74.56,0.07394,0.0001505,0.0025813,0.16216,2.6228,6.2779,203.29,3.0,0.002826,0.00584,0.0379,0.2685,0.00355,0.2092,0.002801,3.8096,1.1424,43.98,0.02014,0.00372,0.6965,10.186,0.2166,0.9453,0.4772,1.536,0.3668,0.1092,0.16809,0.01527,0.9996,0.004494,0.155,1.0461,0.2645,0.06926,65.28,0.20386,2.545,43.2,0.01046,0.3429
2020-05-15,0.05026,0.081,0.192,2.473,1.0054,0.1988,235.21,15.7222,0.1961,9316.42,0.01861,0.0002661,1.0009,0.0814,0.0201,72.44,0.07414,0.0001472,0.0024888,0.16284,2.5855,6.5011,194.86,2.869,0.002612,0.0056,0.03583,0.269,0.003472,0.198,0.002706,3.6615,1.0996,42.74,0.01919,0.00363,0.7204,10.033,0.2141,0.9551,0.4662,1.501,0.3675,0.1057,0.19186,0.01488,1.001,0.004377,0.1516,1.0298,0.2608,0.06728,62.77,0.19818,2.4901,41.87,0.01004,0.3825
